,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,headlines,label
805,805,18-03-2013,19.129999,19.415001,19.065001,19.254999,18.378824,1980400,"Private banks may lose premium edge Restrictions on new branches, fee-based businesses could hit profitability, valuation: CLSA reportAvendus to invest $25 mn to beef up NBFC arm Avendus during mid-Feb acquired a fast-emerging NBFC and is in the process of structuring the growth of this armFinMin, RBI looking into money laundering by banks Finance Minister P Chidambaram today said the finance ministry and the Reserve Bank of India were closely looking into alleged ...UCO Bank claims WBIDFCs FD receipts fictitious UCO Bank today said the fixed deposit receipts of West Bengal Infrastructure Development Finance Corporation (WBIDFC) were ...UP to rescue 16 ailing cooperative banks Centre yet to provide Rs 922 cr for recapitalisationRBI to address liquidity concerns in the policy: FM Finance Minister P Chidambaram today said the Reserve Bank of India (RBI) would address the concerns related to liquidity in its ...Govt, RBI looking at allegations against pvt banks: FM 3 private sector banks -- ICICI Bank, Axis Bank and HDFC Bank -- named in the sting operation have taken action by suspending ...UP to rescue 16 ailing district co-operative banks Uttar Pradesh government today announced to rescue 16 ailing District Cooperative Banks (DCB) in the state even as the Centre is ...Banks should recover loans from affluent promoters: Chidambaram Finance Minister P Chidambaram today came down heavily on wealthy promoters who are not servicing bank loans in the garb of their ...Asset quality pressures, strict regulatory norms set to hit banks profitability: Survey The survey by CII assessed the prevailing market conditions against the asset quality, capitalisation and growth estimates",1
806,806,19-03-2013,19.07,19.215,18.915001,19.075001,18.207014,830600,"IDBI Bank raising over $500 million in overseas bond sale The current issue is part of the banks $3.5 billion medium-term notes programmeFurther rate cuts by RBI likely to be slow and halting: RBS The policy repo rate, which was reduced by 0.25% to 7.50% was in line with expectationBanks could face hefty fines if found guilty of money laundering: experts The three private sector banks allegedly involved in money laundering activities could face the hefty fines from the Reserve Bank ...Bankers rule out cut in interest rates this month Lending rate is unlikely to be cut this month as bankers said that they will wait for further signals from RBI before lowering ...Reserve Bank widens its money laundering probe Report by March 31; banks gold coin sales, wealth management biz also under scannerStreet not upbeat about govt borrowing in H1 FY14 Rs 3.7 lakh crore borrowed in the first half of the current financial yearSC interim order provides relief to SKS Microfinance Micro-lender can now lend in AP without state governments NOCRBI pushes for electronic payments Also extends time for withdrawal of non-CTS cheques by 4 monthsS&P: Capital raising woes may turn small banks into takeover targets Starting April 1, Indian banks will begin to implement the new Basel-III capital requirementICICI Bank appoints Deloitte for forensic inquiry The bank is also reviewing relevant systems and processes and conducting audit of some of its branches",1
807,807,20-03-2013,19.035,19.110001,18.754999,18.785,17.93021,1258400,"Reliance Life launches new health plan Reliance Life Insurance today announced launch of its new healthcare offering, Reliance Life Care for YouEXIM Bank extends $41.60 mn LOC to Union of Comoros Export-Import Bank of India (Exim Bank) has extended a Line of Credit (LOC) of $41.60 million to the Government of the Union of ...SIDBI signs MoU with Egypt for their SME sector Development Small Industries Development Bank of India (SIDBI) today signed a tripartite memorandum of understanding (MoU) with Social Fund ...IDBI sells $500 mn bonds in global mkts, to pay 3.75% coupon The state-run IDBI Bank has successfully raised $500 million through a five-year bond saleDisasters caused Rs 1,000-cr loss to India in Jan: Report Insurance and reinsurance companies have to make huge payouts from their reserves as the country does not have a catastrophe poolIDBI Bank raises $500 mn through long-term bonds Despite the developments related to Cyprus, the response to IDBI Banks bond offering was robust, with the issue getting  ...Govt infuses Rs 3,004 cr into State Bank of India After infusion, the governments shareholding in SBI increased to 62.31% from 61.58% earlierLIC sees sharper growth decline in new business premium than industry While LIC saw a dip of 6.3%, the life insurance industry as a whole saw a 6.1% fall y-o-ySKS Microfin expects to recover written-off loans in Andhra Following the Supreme Court interim order, SKS Microfinance Limited, the only listed micro finance institution (MFI) in the ...General Insurers premium up 19.3% in April to Jan period General insurers have seen a 19.36% rise in premium collection for April to January period this fiscal, compared to same period ...Street hopes for one more rate cut in 13 Need to support growth and asset markets may prompt RBI to go for further monetary easingLending, deposit rate cuts unlikely Liquidity situation continues to remain tight; easing seen only from mid-AprilUBS to quit scandal-hit Euribor panel UBS has decided to quit the panel which sets the Euribor benchmark rate for lending in euros between banks, becoming the latest ...Cyprus lawmakers reject bank tax; bailout in disarray Cypruss parliament overwhelmingly rejected a proposed levy on bank deposits as a condition for a european bailout on Tuesday, ...",1
808,808,21-03-2013,18.625,18.795,18.440001,18.459999,17.620001000000006,1756000,"Consider separate credit limits for renewable energy projects: Govt to PSBs With huge investments targets for renewable energy projects including solar and wind power, the government wants the public ...Srikrishna panel insists on single unified regulator in financial sector Despite vehement opposition from various financial regulators, FSLRC proposes a unified regulator for the rest of the financial ...No information dissemination before annual policy in May: Subbarao Reserve Bank of India today said it there is no need to explain the monetary policy and it stands by monetary policy statement.Temasek, Carlyle in race for Lafarge India stake Talks in final stages to invest nearly Rs 1,629 crore, say sourcesPEs set sight on housing finance companies Low delinquencies and attractive returns on equity are proving key attractionsBanks mop up deposits worth Rs 1 lakh cr Deposits grow 13.14% and credit by 15.41%Insurers roll out schemes to check agent attrition Career development opportunities, training programmes, loyalty benefits among measures to retain talentReliance PE plans third fund, with target corpus of $300 mn Plans to tap only global investors; Reliance Alternative Investment Fund-I may look at exits ahead of fresh fund raisingIOB board approves MTN programme worth $2 bn The last programme, worth $1 billion, was concluded in 2012Central Bank to cut lending to aviation sector The banks NPA climbed to 5.63% as on December 2012, and it plans to bring it down to 3.5% by March-endS Korean banks victim of biggest cyber attack President Park Geun Hyes administration set up a crisis group to probe whether North Korea is responsibleFreddie Mac sues BofA, UBS, JPMorgan Accuses banks over manipulation of the London interbank offered rate",1
809,809,22-03-2013,18.52,18.565001,18.205,18.25,17.419556,1864600,"Bank loans to infra projects are secured lending: FinMin The move is aimed at boosting infrastructure financing, especially for the projects in roads and power sectorUCO Bank begins internal probe, conducts snap audit across Kolkata branches State-run UCO Bank has started an internal probe to examine the functioning of its branches after West Bengal Infrastructure ...Srikrishna panel wants delineation of organised trading from sector regulators The Financial Sector Legislative Reforms Commission, headed by former justice BN Srikrishna may recommend delineation of ...SKS completes two securitisation transactions worth Rs 115 cr SKS Microfinance Ltd, Indias only listed micro-lender today said it has completed two more securitisation transactions ...Chakrabarty downplays Cobrapost expose Says money laundering allegation not proved yet & monitoring system working well; will tighten know-your-customer norms if ...MFIN to move Supreme Court against Andhra Act Move comes after SKS Microfinance received an interim order from the apex court to resume operations in the stateShort-term rates trading below 10% for the first time in two years Interest rates dropped and CD issuances have come down due to finance ministry norms, contributed to thisBank-led insurers are better placed: Barclays Report says the series of regulatory changes in FY10-FY11 significantly impacted life insurance profitabilitySKS: Will resume operations in AP On March 18, interim order from SC made clear that no coercive steps could be taken against the co if it complied with Oct 22, ...30 banks to switch to risk-based supervision The new system will bring in uniform methodology to check health of the banking system",1
810,810,25-03-2013,18.475,18.475,18.120001,18.299999,17.467279,1323800,"Tight-rope walk The new Irda chairmans biggest challenge will be to give equal priority to the growth of the industry and customer welfareGrowth has fallen, but there has been a qualitative improvement The Business Standard Insurance Round Table was attended by R K Nair, member-finance & investment, Insurance Regulatory and ...Catastrophe pool: Far-fetched dream? Both General Insurance Council and Irda have made efforts to set up this pool, a formal notification giving guidance for its ...SKS Microfinance to turnaround in FY15 Leading microfinance institution (MFI)-SKS Microfinance (SKS) has seen a host of positive developments recently which could ...Deutsche Bank maintains 22,500 Sensex target for December Global investment bank Deutsche Bank stated that investors may be too pessimistic about Indian equities, adding that it expects ...",1
811,811,26-03-2013,18.43,18.43,18.26,18.375,17.538872,668800,"HSBC sees best inflow in a year extending on rules Global ownership of local sovereign and corporate notes jump $2.6 bn since Dec 31 to a record $35.5 bn on March 21Banks told to keep tax collecting branches open on Mar 29-31 The Reserve Bank has asked banks to keep open their designated tax collecting branches on Good Friday (March 29) and the ...Banks initiate crackdown on wilful defaulters To recover dues from 50 top defaulters; finance ministry wants proceedings fast-trackedICICI Bank and HSBC start expanding credit card base The two banks have not engaged in expanding this segment since 2008-09 due to uncertain economic environmentBajaj Finance plans to enter rural markets in second quarter of FY14 To offer gold loan, farm equipment and used vehicle loan from second quarter of FY14Limited premium plans gain market share In limited premium plans, one pays premium for shorter span of time, with the benefit of insurance cover for a longer periodMoodys cuts standalone rating for IOB, OBC and Syndicate Bank Falling asset quality; pressure on profitability drive rating actionBank borrowings touch Rs 1.5 lakh cr on Monday Street expects it to rise further this weekMuthoot Fincorp launches new app to store jewellery virtually Gold loan company Muthoot Fincorp has said it has developed a first of its kind android-based mobile application that will enable ...Libor rate oversight to be handed to new UK regulator Due to come into force on April 1, the rules meant to restore credibility to the tainted benchmark",1
812,812,27-03-2013,18.254999,18.405001,18.15,18.4,17.562731,686200,"redBus.in being valued at $110 mn Fundraising discards traditional benchmarks, deal nearing closurePE fundraising back on agenda But, difficult time expected, with investors unlikely to back those without credible recordBanks in TN take total deposit of Rs 4.11 lakh cr till Dec 12 The state has surpassed the national norm of 40% in share of priority sector advances, at 43.17%Future Generali to merge with L&T General Insurance L&T to acquire 51% stake in merged entityHit by liquidity crunch, banks pay penal rate for RBI funds Repo borrowing at new fiscal high; overnight rates hit 9%Irda raises third-party motor cover premium The premium rates applicable to motor third party liability insurance business will be effective from April 1Diverse concerns over debt market Unsustainable CAD, sticky inflation & impact on pace of rate cuts all worries for FY14Basel proposes halving bank exposure limit A bank should limit its exposure to any other single bank at no more than 5% of its capital base",1
813,813,28-03-2013,18.594999,18.825001,18.559999,18.709999,17.858625,1411600,"KYC norms for SHGs eased, all members need not be verified RBI said KYC norms have been simplified to address the difficulties faced by Self Help GroupsCall rate ends at 17% amid tight liquidity In the inter-bank money market call money rate shot up in the last trading day of the fiscalDeadline for banks FX forward settlement removed for now: sources FEDAI informed banks and CCIL in a notification on Tuesday that a previous deadline of March 31 had been postponedBanks stare at MTM losses as bond yields surge Selling pressure from mutual funds has also aided surge in returnsFirstRand Bank eyes break-even by 14-end The bank hopes to close the balance sheet next fiscal at $270 millionDeutsche Bank declines after S&P says debt rating might be cut Deutsche Bank AG declined as much as 3.9 per cent in trading here, after Standard & Poors said it might lower the lenders ...EU govts approve banker pay curbs European Union (EU) nations approved bank-capital and bonus rules for the 27-nation bloc in the face of continued opposition from ...Cyprus move may hit foreign transactions European leaders said the deal averted a chaotic national bankruptcy that might have forced Cyprus out of the euroUK banks have $38-bn capital shortfall, says BoE BoE is pushing banks to increase resilience so they can boost lending and fund an economic recoveryCiti may cut cash holdings to boost earnings Looks to draw down liquid assets by $35 bn; move would follow recent reduction of $67 bnJPMorgan faces full-court press of federal probes As Americas strongest bank, JPMorgan Chase used to be known for carrying special sway with regulators. Now it increasingly finds ...",1
814,814,01-04-2013,18.684999,18.709999,18.535,18.584999,17.739313,584800,"IndusInd Bank debuts on Nifty; shares soar 3% IndusInd Bank, state-run NMDC replaced IT major Wipro and diversified group Siemens on the 50-share benchmarkPNB, OBC cut deposit rate; SBI still cautious Punjab National Bank-the third largest lender of the country-has slashed fixed deposit rates upto 200 bps on various maturities. ...Karnataka Bank eyes 27% business growth Aims Rs 78,000-cr biz turnover comprising deposits of Rs 45,500 cr and credit of Rs 32,500 cr for FY14FM to meet select bankers in Mumbai next week Finance Minister P Chidambaram is scheduled to meet select bankers in Mumbai on April 8 to impress upon them the need to increase ...Nabard support in Haryana crosses Rs 6,000 cr in 2012-13 Records 19% growth from Rs 5,091 cr last fiscalLenders want higher provision on recast loan to be deferred The Reserve Bank of India (RBI) will meet the countrys top bankers on 4 April for the pre-policy discussions in which the later ...PNB cuts domestic term deposit rates by up to 200 bps Punjab National Bank has cut the interest rate on single domestic term deposit of less than Rs 1 crore to 7.50% from 8.75% ...SKS Microfinance concludes two securitisation transactions SKS Microfinance Limited, the only listed microfinance institution in the country, on Monday announced the conclusion of two ...RBI against panel proposal to form super-regulator for financial firms Cites different reasons, including lack of focus and unconvincing results abroad",1
815,815,02-04-2013,18.75,18.875,18.684999,18.77,17.915895000000006,679400,"NABARD support soars 256% in Chhattisgarh Total financial aid for agriculture and rural development activities in state touched Rs 4,388 cr in FY13Axis Bank launches empower home loans for self employed Axis Bank has announced the launch of empower home loan, a home loan product for the self-employed individuals. The product is ...Deposit rates start falling; lending rates to follow suit PNB & OBC cut deposit rate; SBI still cautiousECB norms for HFCs likely to be reviewed Government and Reserve Bank may relax norms for paid-up capital and net-owned fundsNon-life insurers look at more premium increase Exposure draft proposed 35-60% hike; Irda raised it only 19%Liquidity deficit expected to ease Market expects OMOs up to Rs 75k cr till Sept-endRBI to meet bankers on Thursday for pre-policy discussions Banks will ask the banking regulator to defer the higher provisioning norms on standard restructured advancesWait for new 10-yr benchmark govt bond gets longer The Street will have to wait for at least one more week as the Reserve Bank of India (RBI will not auction the new 10-year ...RBI redefines core investment firms rules on entry into insurance To set up a JV company for undertaking an insurance business with risk participation, CIC should have minimum owned funds of Rs ...RBI eases interest rate norm for power debt restructuring Agrees to a coupon rate of 8.9% for the bonds to be issued by state discomsCyprus President says nobody immune from bank collapse probe Says that the panel will have explicit terms of reference to exclude nobody from probe, even his own extended family",1
816,816,03-04-2013,18.684999,18.74,18.450001,18.530001,17.686817,1411800,"Nabard aid to TN, Puducherry up 34% It had sanctioned Rs 1,181.10 cr for various infrastructure projects under its RIDF during the periodHousing finance cos rule out reduction in lending rates HDFC says reduction in interest rate will depend on the cost of fundsNabard extends nearly Rs 13,000 cr to AP Crop loans released to farmers accounted for bulk of this assistance amounting to Rs 7,986 croreNabard assistance to Ktaka up 40% in FY13 To help farmers hit by drought for two consecutive years, Nabard has extended concessional crop production finance at 4.5 per ...Rajiv Anand likely to head Axis Banks retail liabilities business Axis Bank is likely to appoint Rajiv Anand as the head of its retail liabilities business, two people familiar with the ...Reliance Life Insurance launches fixed benefit healthcare plan Reliance Life Insurance Company today launched its new healthcare solution, Reliance Life Easy Care Fixed Benefit Plan for ...Rating agencies differ on credit quality outlook for 2013-14 CRISIL says credit quality pressure to ease but Icra believes it will continue unabatedIndia Inc explores new currencies for overseas bonds One in 4 deals in 2013 was non-US dollarREC to raise up to Rs 37,000 cr in FY14 Funds raised by REC is used in the financing and promotion of power generation, transmission and distribution",1
817,817,04-04-2013,18.455,18.455,18.225,18.315001,17.4816,1505800,"10 life insurance funds beat Nifty with higher returns Nifty gave 7.31% return during the fiscal ended March 31, 2012, as against the funds gain of 12.4%Tata AIG General Insurance offers customised services to HNIs, SMEs High Networth Individuals (HNIs) are used to preferential treatment from banks. They get personalised services, better rates, and ...Irda yearly cap on new products to five restrictive: Life insurers Insurance regulator had directed life insurers to file product planner every financial yearInsurers exposure cap for reverse repo deals removed They will be now treated at par with CBLO transactions; 10% investment limit not applicable to the categoryIrda clarifies on role of micro-insurance agents Insurance regulator has barred micro-insurance agent to employ specified person working for another micro-insurance agentShort-term rates ease as liquidity stays tight Three-month certificates of deposit rate eases 75-80 basis pointsPut Thorat panel norms on hold: NBFCs to tell RBI Vehicle financing one of the major business NBFCs undertakeYear-end rush helps deposit growth pick up Loan grew by 14.1% on year till 22 March; deposits 14.25%Kingfisher lenders to keep selling USL shares SBI decision follows favourable order from the Bombay High CourtHDFC expects 50-bp rate cut in 2013 However, it doesnt expect the RBI to cut rates in upcoming monetary policy review scheduled May 3For Helion, e-commerce party has just begun VC firm looks to invest in specialised firms that arent in a rush to growIndiareit to raise Rs 200 cr for fifth domestic realty fund Scales down offshore fund size from Rs 2,720 crore to Rs 1,632 crore; also plans second re-development fund for the Mumbai marketBarclays told to rein in pay, tighten controls to repair reputation While Barclays has cut overall remuneration levels, compensation for the top 70 executives was consistently above the average at ...Yen and euro hold steady before BoJ, ECB meetings The yen and euro traded in narrow ranges on Wednesday, with investors reluctant to second-guess central bankers in the run-up to ...",1
818,818,05-04-2013,18.200001,18.225,17.875,18.09,17.26684,1615000,"Nabard to transform 700 primary co-op  societies into multiservice centres The National Bank for Agriculture and Rural Development (Nabard) is planning to transform about 700 primary agriculture ...Ernakulam district credit plan pegged at Rs 12,995 cr for fiscal 2013-14 Ernakulam district, the financial capital of Kerala, will have a banking credit plan of Rs 12,995 crore during  the FY13-14.A ...UIDAI Registrar insurers to disclose details in P&L account: Irda Insurers acting as registrars to Unique Identification Authority of India (UIDAI) would have to disclose the income/expense ...BoB revises fixed deposits rates by up to 0.25% Fixed deposit rate on maturity between 271 days and one year will go up by 0.15% to 7.75% from existing 7.60%Insurers use cost-effective ways to boost renewal premiums Micro-insurance which constitutes about 20-30% of the product portfolio of insurers have seen a reduction in costs by almost 35% ...Bank of Baroda cuts deposit rate by 25 bps With liquidity conditions easing significantly in the new financial year, banks have started reducing deposit rates which will ...SBI wins National Award for implementation of PMEGP Countrys largest lender State Bank of India (SBI) has been conferred the National Award by the ministry of Micro, Small and ...Banks move cautiously on financing diamond firms Insist on early corporatisation, external credit rating of unitsAxis Bank raises select deposit rates by 30 bps Move comes at a time when industry has been asking banks to lower their lending rates to revive investmentsBankers press for 50-bp CRR cut in May 3 policy review Tell Reserve Bank of India brass this will help them reduce lending ratesPrice stability necessary for long-term growth: Subbarao Added, Indias growth story was robust and its growth drivers are all intactBank credit to industry up 14.7% in Feb Credit to agriculture rose 18.4% in February, against 8% in February 2012Sahara assets: RBI asks banks to comply with Sebi order Since banks come under RBIs purview, a communication from RBI has helped implement the Sebi decisionMost Basel members miss deadline for new rules to make banks safer Delay underlines the banking supervision panels lack of enforcement powersInsurance fund for Iranian crude oil refiners Fund to be managed by Indias General Insurance CoAIG, 3 others fined in bank kickback probe Four mortgage insurers will pay more than $15 million in penalties to settle claims they paid illegal kickbacks to lenders in ...",1
819,819,08-04-2013,18.155001,18.225,18.084999,18.195,17.367062,1742400,"AEGAON Religare launches money back plan AEGON Religare Life Insurance today announced the launch of its AEGON Religare Flexi Money Back Plus Insurance PlanVizag co-op bank ties up with Mumbai firm Bank has 28 branches and 7 more will come up during this fiscalNabard lends Rs 8,000 cr to Punjab in 2012-13 This is the highest ever assistance so far and shows an increase of 24% over the last yearRepayment records in commercial vehicle loans hit 3year low: Crisil However, other segments, such as housing loans, car loans and microfinance loans remain stableCyprus debt funds halt remittances from India Move reflects fears over safety of  money following the economic turmoil in Cyprus, which prompted the nation to impose haircuts ...",1
820,820,09-04-2013,18.285,18.43,18.184999,18.200001,17.371834,1455800,"FIIs nibble at PSU banks as locals sell FIIs raised their holdings in BoB by 0.55% to 16.67% and by 0.08% in PNB to 18.02%, compared to the December quarterV S Krishnakumar appointed as third ED at Canara Bank The government has appointed V S Krishnakumar as the third executive director (ED) of Canara BankIDBI Bank collects Rs 1.6 lakh cr via tax receipts in FY13 IDBI Bank has been engaged in the collection of Direct and Indirect Taxes of the Central Government and various StateRetired bankers in demand as India Inc looks for licence Aspirants banking on experience and domain knowledge of veteransLack of govt spending to hit recoveries Muted profit growth likely in Q4, NIMs to stay under pressureEx-bankers get million-dollar offers Job on offer to these ex-bankers is of consultants. Headhunters say contracts are for up to five yearsIndiaFirst Life to break even in FY16, says CEO Life insurer sees 34% premium growth in FY13; others may see positive growth tooRBI uneasy at sovereign bond offer to foreign investors The countrys reserves touched a high of $304 bn in 2010-11 and then dippedBanks may need more time to replace debit, credit cards Card fees likely to increase to offset replacement costDelinquency rate in commercial vehicle loans rising: CRISIL The rating agency warned the quality of retail assets may deteriorate furtherEconomists for bank rate cut but agree CAD a larger problem RBI reduced repo rate in two consecutive policy meets-in Jan & March-by 25 bps eachIndia Incs March overseas investment at $1.88 bn Majority of money was invested in the form of guarantees",1
821,821,10-04-2013,18.375,19.01,18.35,19.01,18.144974,2071400,"Ratnakar Bank raises Rs 324 crore equity capital Ratnakar Bank today said it has raised Rs 324 crore from a group of global and domestic investors to finance its expansion ...FSDC sub-committee to discuss inflation-linked bonds tomorrow The sub-committee of the Financial Stability and Development Council (FSDC) is likely to discuss the modalities of inflation ...Promoters cut their holding in HDFC Bank Promoters of HDFC Bank, Indias second largest private lender, have cut their holding by 11 basis points (bps)  during the ...RBI to clear the air on who controls an Indian entity Clarity to help operationalise the controversial FDI policy of 2009Bank FD investors may exit on falling rates Depositors may turn to dynamic bond funds and NBFC deposits: ExpertsNBFCs expect 25-bp cash reserve ratio cut by RBI However, they dont expect repo rate cutBanks fee income growth may be muted in Q4: Analysts Sector analysts said banks were likely to earn lower corporate banking fees from a year earlier, due to a slowing in new projectsOnline sale of products is the way to go, say insurers Newer channels offer fresh opportunities to increase revenue by boosting salesBanks invoke 3.13 mn pledged shares in Kingfisher Airlines Holdings of United Breweries in United Spirits has come down by 2.646 mn sharesRBI Governor briefs MPs on new bank licences Members of Parliament panel on finance quizzed the RBI chief on central banks norms for awarding new bank licencesIrda warns public against fake insurance entities Irda advised citizens to check the entitys veracity and the insurance arrangement promisedFed to press banks to curb liquidity risk: Bernanke Fed chief says banks of all sizes need to further strengthen their ability to identify, quantify and manage liquidity risksSupervisory shake-up bumps up costs for banks Two new watchdogs adopt more intrusive regulation and impose higher fines which will be paid into the coffers of cash-strapped ...Money laundering case: RBI assures House panel of action The panel will take stern action against banks that allegedly facilitated money laundering",1
822,822,11-04-2013,18.969999,19.34,18.860001,19.174999,18.302464,1427600,"KFA lenders to initiate process to liquidate Mallyas assets next week The Goa villa, Mumbai office could be put on the blockShorter tenure bonds see higher trader interest Trading volumes in 5-year bond exceed 10-year benchmarkManulife, HDFC Life in the fray for HSBC India insurance arm Winner to get access to about 5,500 bank branchesFM to sell India as an investment destination Canadian pension plans have emerged significant players with large-scale and diversified investmentsSouth & west race ahead in bagging real estate PE deals 84% of the Rs 27,907 cr PE funds have gone into projects in Blore, Chennai, Pune and MumbaiGaurav Mathur launches InVent Capital Formal launch only after two-three months due to a non-compete deal with IEP managementRatnakar Bank raises Rs 324 cr equity capital The bank issued 30 million new shares to investorsEnd DBT infrastructure in 78 more districts by May 31: Govt to banks The second phase of ambitious DBT scheme is scheduled to operational from July 1Firms invest $1.88 bn abroad in March In February, Indian companies had invested $1.66 billion overseas",1
823,823,12-04-2013,19.139999,19.370001,19.09,19.245001,18.369282,960400,"Union Bank opens regional office at Sambalpur The office will cater to the branches of the public sector bank in 15 districtsHeliconia to acquire 2.6% in Kotak Bank for Rs 1,296 crore Kotak Mahindra Bank today said Heliconia Pte, an affiliate of Government of Singapore Investment Corporation Pte (GIC), will ...Banks that are too big to fail may be too big to succeed: Gartner Big banks may be considered too big to fail, but their size and operational complexity create performance drags that could also ...SBI raises $1 billion via bond sale SBI has mopped up one billion dollars in an international bond sale programme, according to one of the merchant bankersIn FY13, firms borrow more from non-banking sources Raise Rs 7.3 lakh cr via bonds, CP vis-a-vis Rs 6.5 lakh cr through bank creditMobile banking transactions double, payments rise threefold The popularity of the platform has also convinced state-run lenders and co-operative banks to introduce mobile applicationsAsset-financing NBFCs could be hit by slow car sales There was no respite for infrastructure finance companies as well, as these are experiencing falling growth in disbursementsLow returns might  keep insurers away Removal of 10% cap gives flexibility, but returns are not highCobrapost expose: RBI initiating action on banks ICICI, HDFC Bank and Axis Bank -- were last month named by online portal Cobrapost for indulging in money launderingBank finance for infra to remain tepid due to Basel-III: Icra Basel-III norms require banks to migrate to strict net stable funding ratio, which is designed to ensure that long-term assets ...Union Bank of India to raise $500 mn via MTN The bank will start road shows for the issue from next weekSBI hits international bond market to raise $1 bn The bonds are being offloaded through SBIs London branch and will be listed on Singapore Stock ExchangeInflation indexed bonds may be issued in a month: RBI The bonds will help investors hedge their savings against inflationRegulators lack teeth to bite errant banks: FSB The report says that few jurisdictions have equipped administrative authorities with full set of powers to resolve banksIMF says so far, so good on easing by global central banks Central banks in US, Europe, Japan and UK attacked the longest and deepest recession since 1930s with unorthodox accommodationWall Street shadow: Seeking relief, banks shift risk to murkier corners This trading sleight of hand has been around Wall Street for a whileBofA spinoff raises $735 mn PE fund A private equity firm spun off from Bank of America Corp in 2010 has raised its first fund, allowing it to continue making ...",1
824,824,15-04-2013,19.145,19.225,19.0,19.105,18.235649,1505800,"Despite sharp fall in stock prices, gold loan firms put up a brave face Say fluctuations factored in; robust collection mechanism caps riskBanks put properties worth over Rs 20k cr on the block to recover dues NPAsource.com has registered 21,470 properties across Indian citiesPremiums in marine hull segment to see slow growth Policy covers fire, explosion, piracy, theft, earthquake, sinking and catastrophe such as earthquake and volcanic eruptionLehman International creditors might be repaid in full, says PwC Some $20.9 bn worth of assets, including cash and securities, have been returned to former clientsRegulators gaining against too-big-to-fail bailouts For the past year, a special team of US bank regulators has been on a quiet mission to end the belief on Wall Street that large ...Post Pandit exit & some pink slips, Citigroup profit rises 30% Citigroup Inc, the third-biggest US bank, said first-quarter profit rose 30 per cent as revenue from fixed-income trading and ...New law restricts securitisation in MFI The microfinance industry saw 13% rise in deals involving sale of portfolio through securitisation and other bilateral ...Co-operative bank sees over two-fold increase in new deposits The Vizag-based bank posted 51 per cent growth in advances during FY13Assocham favours 10 new banks initially In a note submitted to the RBI, the chamber has further suggested that well-run large NBFCs should be considered for new bank ...Irda asks insurers to review health insurances with TPAs Insurance Regulatory and Development Authority (Irda) today asked all insurance companies to review the existing agreements with ...Union Bank hits global debt market with $500 mn bond issue This has comes days after successful bond issuances by State Bank of India last last week and a dozen of corporates in recent ...General insurers premium up by 19.3% in April-Feb period General insurance companies posted a 19.3% rise in premium collection for the April to February periodOver 1 lakh e-auctions for NPA properties expected in 2013-14: NPAsource.com Indian banks are expected to conduct over one lakh e-auction transactions during financial year 2013-14 to sell properties of ...G7 central banks shown yellow card Prolonged monetary easing after Lehman crisis risky and difficult to disengage from, says IMFBankers count on watered down EU trading tax Bankers are confident they can persuade the European Union that its proposed financial trading tax poses enough risks to ...Private banks eye a bigger share of agricultural loan business Private sector banks are sensing a business opportunity in villages and rural areas, following the governments decision to ...",1
825,825,16-04-2013,19.615,19.780001,19.51,19.655001,18.760624,1676800,"Will go full throttle to recover dues from KFA: SBI Chief State Bank of India is the leader of consortium of lenders to grounded airline KingfisherSBI mulls merging one of its associate banks this year Additionally, the countrys largest lender will seek a go-ahead for raising capital from an institutional placement of sharesSBI sees no stress in gold loan portfolio The Chairman of the countrys largest lender said the banks LTV ratio is based on the prices of the peak valueFalling gold prices not a cause of worry: Federal Bank Old generation private lender Federal Bank today sought to allay investor fears on any likely impact on the banks business on ...Yash Birla firm faces Rs 1,000-cr loan recall The company had borrowed about Rs 1,000 crore from 11 lenders for the first phase. The loan had a tenure of 10 years",1
826,826,17-04-2013,19.5,19.549999,19.174999,19.4,18.517227,2292600,"Govt banks may switch from gross salary to CTC for pay hike As employees of state-owned banks bargain hard for a steep hike in wages, the finance ministry has asked Indian Banks ...IDFs can extend schemes tenure by up to 2-yr: Sebi Infrastructure Debt Funds (IDFs) can now extend the tenure of their schemes by up to two years with the consent of two-third ...Healthy recovery to better Q4 asset quality: SBI Says 100-bp cash reserve ratio cut would reduce base rate by 20 bpsRevision in wholesale inflation may worry Reserve Bank But March-end inflation could be within central banks projectionState Bank to cut loan-to-value gold loan ratio State Bank of Indias LTV for gold loans is presently at 70%Caspian Advisors to set up $40-mn debt fund in India Fund to invest in MFI, small business, farm sectorsGold price fall to hit banks, NBFCs: India Ratings It however said that the impact of a sharp fall in gold prices in the last few weeks could be absorbed by high profitability",1
